PMID,search_term,search_type
31230047,"((""Imfinzi""or""Durvalumab ""or""durvalumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31228626,"((""Imfinzi""or""Durvalumab ""or""durvalumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31060602,"((""Imfinzi""or""Durvalumab ""or""durvalumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30891877,"((""Imfinzi""or""Durvalumab ""or""durvalumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30731276,"((""Imfinzi""or""Durvalumab ""or""durvalumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30661177,"((""Imfinzi""or""Durvalumab ""or""durvalumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30642290,"((""Imfinzi""or""Durvalumab ""or""durvalumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30457897,"((""Imfinzi""or""Durvalumab ""or""durvalumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30318515,"((""Imfinzi""or""Durvalumab ""or""durvalumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30208866,"((""Imfinzi""or""Durvalumab ""or""durvalumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30093454,"((""Imfinzi""or""Durvalumab ""or""durvalumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29716923,"((""Imfinzi""or""Durvalumab ""or""durvalumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29510739,"((""Imfinzi""or""Durvalumab ""or""durvalumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28817753,"((""Imfinzi""or""Durvalumab ""or""durvalumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28471727,"((""Imfinzi""or""Durvalumab ""or""durvalumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27764686,"((""Imfinzi""or""Durvalumab ""or""durvalumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27717372,"((""Imfinzi""or""Durvalumab ""or""durvalumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27269937,"((""Imfinzi""or""Durvalumab ""or""durvalumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26858122,"((""Imfinzi""or""Durvalumab ""or""durvalumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27861991,"((""Repatha""or""Evolocumab""or""evolocumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
33126339,"((""Kadcyla""or""Ado-trastuzumab emtansine""or""trastuzumab emtansine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32584367,"((""Kadcyla""or""Ado-trastuzumab emtansine""or""trastuzumab emtansine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31442103,"((""Kadcyla""or""Ado-trastuzumab emtansine""or""trastuzumab emtansine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31420468,"((""Kadcyla""or""Ado-trastuzumab emtansine""or""trastuzumab emtansine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31257177,"((""Kadcyla""or""Ado-trastuzumab emtansine""or""trastuzumab emtansine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31235441,"((""Kadcyla""or""Ado-trastuzumab emtansine""or""trastuzumab emtansine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31047803,"((""Kadcyla""or""Ado-trastuzumab emtansine""or""trastuzumab emtansine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30893699,"((""Kadcyla""or""Ado-trastuzumab emtansine""or""trastuzumab emtansine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30039339,"((""Kadcyla""or""Ado-trastuzumab emtansine""or""trastuzumab emtansine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29955792,"((""Kadcyla""or""Ado-trastuzumab emtansine""or""trastuzumab emtansine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29850984,"((""Kadcyla""or""Ado-trastuzumab emtansine""or""trastuzumab emtansine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29804905,"((""Kadcyla""or""Ado-trastuzumab emtansine""or""trastuzumab emtansine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28764748,"((""Kadcyla""or""Ado-trastuzumab emtansine""or""trastuzumab emtansine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27995530,"((""Kadcyla""or""Ado-trastuzumab emtansine""or""trastuzumab emtansine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27052654,"((""Kadcyla""or""Ado-trastuzumab emtansine""or""trastuzumab emtansine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26979312,"((""Kadcyla""or""Ado-trastuzumab emtansine""or""trastuzumab emtansine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25332421,"((""Kadcyla""or""Ado-trastuzumab emtansine""or""trastuzumab emtansine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
24097864,"((""Kadcyla""or""Ado-trastuzumab emtansine""or""trastuzumab emtansine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
22968044,"((""Kadcyla""or""Ado-trastuzumab emtansine""or""trastuzumab emtansine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
22648179,"((""Kadcyla""or""Ado-trastuzumab emtansine""or""trastuzumab emtansine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
22271209,"((""Kadcyla""or""Ado-trastuzumab emtansine""or""trastuzumab emtansine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
21953571,"((""Kadcyla""or""Ado-trastuzumab emtansine""or""trastuzumab emtansine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
20421541,"((""Kadcyla""or""Ado-trastuzumab emtansine""or""trastuzumab emtansine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31504702,"((""Edurant""or""Rilpivirine""or""rilpivirine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31146534,"((""Edurant""or""Rilpivirine""or""rilpivirine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30618283,"((""Edurant""or""Rilpivirine""or""rilpivirine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29987139,"((""Edurant""or""Rilpivirine""or""rilpivirine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29522076,"((""Edurant""or""Rilpivirine""or""rilpivirine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28971607,"((""Edurant""or""Rilpivirine""or""rilpivirine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27658864,"((""Edurant""or""Rilpivirine""or""rilpivirine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27141088,"((""Edurant""or""Rilpivirine""or""rilpivirine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25988676,"((""Edurant""or""Rilpivirine""or""rilpivirine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25975423,"((""Edurant""or""Rilpivirine""or""rilpivirine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25473882,"((""Edurant""or""Rilpivirine""or""rilpivirine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
24862215,"((""Edurant""or""Rilpivirine""or""rilpivirine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
24203510,"((""Edurant""or""Rilpivirine""or""rilpivirine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
24161160,"((""Edurant""or""Rilpivirine""or""rilpivirine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
24142299,"((""Edurant""or""Rilpivirine""or""rilpivirine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
23979733,"((""Edurant""or""Rilpivirine""or""rilpivirine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
23720136,"((""Edurant""or""Rilpivirine""or""rilpivirine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
22293086,"((""Edurant""or""Rilpivirine""or""rilpivirine"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32314111,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31703728,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31190276,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30783204,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30703739,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30679780,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30158412,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29719113,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29706375,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29468456,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28861862,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27323902,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26943987,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26554651,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26362045,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25654665,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25458558,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25349975,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25242374,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
23143778,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
23010853,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
22555773,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
22041109,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
21935916,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
21887501,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
19509177,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
19509146,"((""Halaven""or""Eribulin""or""eribulin mesylate"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31826340,"((""Iclusig""or""Ponatinib""or""ponatinib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29128554,"((""Iclusig""or""Ponatinib""or""ponatinib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28444644,"((""Iclusig""or""Ponatinib""or""ponatinib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28184964,"((""Iclusig""or""Ponatinib""or""ponatinib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27137144,"((""Iclusig""or""Ponatinib""or""ponatinib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25145453,"((""Iclusig""or""Ponatinib""or""ponatinib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
23691988,"((""Iclusig""or""Ponatinib""or""ponatinib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
23609479,"((""Iclusig""or""Ponatinib""or""ponatinib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
23190221,"((""Iclusig""or""Ponatinib""or""ponatinib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28887801,"((""Benlysta""or""Belimumab""or""belimumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27163500,"((""Benlysta""or""Belimumab""or""belimumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
18786258,"((""Benlysta""or""Belimumab""or""belimumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28120422,"((""Aubagio""or""Teriflunomide""or""teriflunomide"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
33097651,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32846061,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30297385,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29165288,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28428205,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27819766,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26986978,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26715573,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25886034,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25503302,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25352401,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25117183,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
24005613,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
23766359,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
23553066,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
23536435,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
23526749,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
23436052,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
23099652,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
23001754,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
22701615,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
22206795,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
21921646,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
21600385,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
21482957,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
21410294,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
21404105,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
21247755,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
21035955,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
20921456,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
20878319,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
20661087,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
20137866,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
19184020,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
19088171,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
19002384,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
17409986,"((""Caprelsa""or""Vandetanib""or""vandetanib"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32591433,"((""Provenge""or""Sipuleucel-T ""or""sipuleucel-T"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30227893,"((""Provenge""or""Sipuleucel-T ""or""sipuleucel-T"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
11099318,"((""Provenge""or""Sipuleucel-T ""or""sipuleucel-T"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32080823,"((""Praluent""or""Alirocumab""or""alirocumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29725997,"((""Praluent""or""Alirocumab""or""alirocumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29725996,"((""Praluent""or""Alirocumab""or""alirocumab"") AND (Clinical Trial, Phase I [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
