PMID,search_term,search_type
32444306,"((""Dupixent""or""Dupilumab ""or""dupilumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32387659,"((""Dupixent""or""Dupilumab ""or""dupilumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32135208,"((""Dupixent""or""Dupilumab ""or""dupilumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31876900,"((""Dupixent""or""Dupilumab ""or""dupilumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31823222,"((""Dupixent""or""Dupilumab ""or""dupilumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31693077,"((""Dupixent""or""Dupilumab ""or""dupilumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31595499,"((""Dupixent""or""Dupilumab ""or""dupilumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31543428,"((""Dupixent""or""Dupilumab ""or""dupilumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31424712,"((""Dupixent""or""Dupilumab ""or""dupilumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31374300,"((""Dupixent""or""Dupilumab ""or""dupilumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31179791,"((""Dupixent""or""Dupilumab ""or""dupilumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30791102,"((""Dupixent""or""Dupilumab ""or""dupilumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29782224,"((""Dupixent""or""Dupilumab ""or""dupilumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29782217,"((""Dupixent""or""Dupilumab ""or""dupilumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29725983,"((""Dupixent""or""Dupilumab ""or""dupilumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29193016,"((""Dupixent""or""Dupilumab ""or""dupilumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28478972,"((""Dupixent""or""Dupilumab ""or""dupilumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27690741,"((""Dupixent""or""Dupilumab ""or""dupilumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26985486,"((""Dupixent""or""Dupilumab ""or""dupilumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32866432,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32682484,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31833394,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31640435,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31388932,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31160237,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31092895,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30819926,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30796199,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30478094,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29866475,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29615082,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28937327,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28935772,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28843768,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28430175,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28306371,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28211560,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28025582,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27935580,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27925676,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27601539,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27491641,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27439911,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27416912,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26671818,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
22992303,"((""Kyprolis""or""Carfilzomib""or""carfilzomib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29974665,"((""Harvoni""or""Ledipasvir and sofosbuvir""or""sofosbuvir and ledipasvir"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29666174,"((""Harvoni""or""Ledipasvir and sofosbuvir""or""sofosbuvir and ledipasvir"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29637511,"((""Harvoni""or""Ledipasvir and sofosbuvir""or""sofosbuvir and ledipasvir"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29522085,"((""Harvoni""or""Ledipasvir and sofosbuvir""or""sofosbuvir and ledipasvir"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29297980,"((""Harvoni""or""Ledipasvir and sofosbuvir""or""sofosbuvir and ledipasvir"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29177645,"((""Harvoni""or""Ledipasvir and sofosbuvir""or""sofosbuvir and ledipasvir"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29174546,"((""Harvoni""or""Ledipasvir and sofosbuvir""or""sofosbuvir and ledipasvir"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27923693,"((""Harvoni""or""Ledipasvir and sofosbuvir""or""sofosbuvir and ledipasvir"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27198664,"((""Harvoni""or""Ledipasvir and sofosbuvir""or""sofosbuvir and ledipasvir"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27553375,"((""Harvoni""or""Ledipasvir and sofosbuvir""or""sofosbuvir and ledipasvir"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27486112,"((""Harvoni""or""Ledipasvir and sofosbuvir""or""sofosbuvir and ledipasvir"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27296509,"((""Harvoni""or""Ledipasvir and sofosbuvir""or""sofosbuvir and ledipasvir"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27021197,"((""Harvoni""or""Ledipasvir and sofosbuvir""or""sofosbuvir and ledipasvir"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26841930,"((""Harvoni""or""Ledipasvir and sofosbuvir""or""sofosbuvir and ledipasvir"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26547499,"((""Harvoni""or""Ledipasvir and sofosbuvir""or""sofosbuvir and ledipasvir"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26196665,"((""Harvoni""or""Ledipasvir and sofosbuvir""or""sofosbuvir and ledipasvir"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25963890,"((""Harvoni""or""Ledipasvir and sofosbuvir""or""sofosbuvir and ledipasvir"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25863559,"((""Harvoni""or""Ledipasvir and sofosbuvir""or""sofosbuvir and ledipasvir"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25846144,"((""Harvoni""or""Ledipasvir and sofosbuvir""or""sofosbuvir and ledipasvir"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25627448,"((""Harvoni""or""Ledipasvir and sofosbuvir""or""sofosbuvir and ledipasvir"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
24725239,"((""Harvoni""or""Ledipasvir and sofosbuvir""or""sofosbuvir and ledipasvir"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
24725238,"((""Harvoni""or""Ledipasvir and sofosbuvir""or""sofosbuvir and ledipasvir"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
24720702,"((""Harvoni""or""Ledipasvir and sofosbuvir""or""sofosbuvir and ledipasvir"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25727857,"((""Glassia""or""Alpha-1-proteinase inhibitor""or""alpha-1 antitrypsin and  iv and  Kamada"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
23822603,"((""Glassia""or""Alpha-1-proteinase inhibitor""or""alpha-1 antitrypsin and  iv and  Kamada"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32000772,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31914963,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31628043,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31566307,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31381147,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31285303,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31103412,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30971229,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30665517,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30655282,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30466805,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30224318,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30176872,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30010751,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29946007,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28892431,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28702806,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28690011,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28664834,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27987591,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27672117,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26603056,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26590673,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26393389,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25534294,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
24836310,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
24411639,"((""Ofev""or""Nintedanib""or""nintedanib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31537880,"((""Zinbryta""or""Daclizumab""or""daclizumab high yield process"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28485186,"((""Zinbryta""or""Daclizumab""or""daclizumab high yield process"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28104250,"((""Zinbryta""or""Daclizumab""or""daclizumab high yield process"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27645341,"((""Zinbryta""or""Daclizumab""or""daclizumab high yield process"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27251051,"((""Zinbryta""or""Daclizumab""or""daclizumab high yield process"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26873229,"((""Zinbryta""or""Daclizumab""or""daclizumab high yield process"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26444729,"((""Zinbryta""or""Daclizumab""or""daclizumab high yield process"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
19104406,"((""Zinbryta""or""Daclizumab""or""daclizumab high yield process"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
12492710,"((""Zinbryta""or""Daclizumab""or""daclizumab high yield process"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
11571447,"((""Zinbryta""or""Daclizumab""or""daclizumab high yield process"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
10500546,"((""Zinbryta""or""Daclizumab""or""daclizumab high yield process"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
10440409,"((""Zinbryta""or""Daclizumab""or""daclizumab high yield process"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
9723424,"((""Zinbryta""or""Daclizumab""or""daclizumab high yield process"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
33284113,"((""Inlyta""or""Axitinib""or""axitinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32895571,"((""Inlyta""or""Axitinib""or""axitinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32865647,"((""Inlyta""or""Axitinib""or""axitinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32363929,"((""Inlyta""or""Axitinib""or""axitinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32339648,"((""Inlyta""or""Axitinib""or""axitinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31883418,"((""Inlyta""or""Axitinib""or""axitinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31072748,"((""Inlyta""or""Axitinib""or""axitinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30799259,"((""Inlyta""or""Axitinib""or""axitinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30779531,"((""Inlyta""or""Axitinib""or""axitinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30779529,"((""Inlyta""or""Axitinib""or""axitinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30346481,"((""Inlyta""or""Axitinib""or""axitinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30058839,"((""Inlyta""or""Axitinib""or""axitinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28246756,"((""Inlyta""or""Axitinib""or""axitinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27498023,"((""Inlyta""or""Axitinib""or""axitinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25816720,"((""Inlyta""or""Axitinib""or""axitinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25269954,"((""Inlyta""or""Axitinib""or""axitinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
24823696,"((""Inlyta""or""Axitinib""or""axitinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
24595903,"((""Inlyta""or""Axitinib""or""axitinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
24206640,"((""Inlyta""or""Axitinib""or""axitinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
23630366,"((""Inlyta""or""Axitinib""or""axitinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
23598172,"((""Inlyta""or""Axitinib""or""axitinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
23579211,"((""Inlyta""or""Axitinib""or""axitinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
22056247,"((""Inlyta""or""Axitinib""or""axitinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
21306953,"((""Inlyta""or""Axitinib""or""axitinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32502876,"((""Adcetris""or""Brentuximab vedotin""or""brentuximab vedotin"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31945149,"((""Adcetris""or""Brentuximab vedotin""or""brentuximab vedotin"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31152605,"((""Adcetris""or""Brentuximab vedotin""or""brentuximab vedotin"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30617130,"((""Adcetris""or""Brentuximab vedotin""or""brentuximab vedotin"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30522922,"((""Adcetris""or""Brentuximab vedotin""or""brentuximab vedotin"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30375910,"((""Adcetris""or""Brentuximab vedotin""or""brentuximab vedotin"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30266774,"((""Adcetris""or""Brentuximab vedotin""or""brentuximab vedotin"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
